fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos
2023-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,9,101.2,910.8
2023-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,10,73.6,736.0
2023-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,23,124.8,2870.4
2023-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.2,153.6
2023-11-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,8,33.6,268.8
2023-11-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,6,48.0,288.0
2023-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,53,97.75,5180.75
2023-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,49,114.75,5622.75
2023-11-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,11,72.25,794.75
2023-11-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,63.75,573.75
2023-11-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,10,29.75,297.5
2023-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,8,55.25,442.0
2023-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,11,59.5,654.5
2023-11-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,10,55.25,552.5
2023-11-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,6,360.0,2160.0
2023-11-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,8,157.5,1260.0
2023-11-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,19,40.5,769.5
2023-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,15,49.5,742.5
2023-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,12,22.5,270.0
2023-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,10,36.0,360.0
2023-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,9,135.0,1215.0
2023-11-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,12,747.0,8964.0
2023-11-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,9,85.5,769.5
2023-11-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,8,63.0,504.0
2023-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,9,99.0,891.0
2023-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,8,72.0,576.0
2023-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,17,123.5,2099.5
2023-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,7,19.0,133.0
2023-11-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,5,33.25,166.25
2023-11-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,5,47.5,237.5
2023-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,41,105.8,4337.8
2023-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,32,124.2,3974.4
2023-11-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,8,78.2,625.6
2023-11-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,69.0,621.0
2023-11-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,6,32.2,193.2
2023-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,6,59.8,358.8
2023-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,5,64.4,322.0
2023-11-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,5,59.8,299.0
2023-11-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,4,380.0,1520.0
2023-11-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,6,166.25,997.5
2023-11-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,9,42.75,384.75
2023-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,10,52.25,522.5
2023-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0
2023-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,9,38.0,342.0
2023-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,10,142.5,1425.0
2023-11-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,8,788.5,6308.0
2023-11-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,5,90.25,451.25
2023-11-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,4,66.5,266.0
2023-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,6,104.5,627.0
2023-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0
2023-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,1513.2
2023-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,4,19.4,77.6
2023-11-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,3,33.95,101.85
2023-11-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,4,48.5,194.0
2023-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,36,105.8,3808.8
2023-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,52,124.2,6458.4
2023-11-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,7,78.2,547.4
2023-11-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,9,69.0,621.0
2023-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,7,32.2,225.4
2023-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,6,59.8,358.8
2023-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,7,64.4,450.8
2023-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,6,59.8,358.8
2023-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,5,380.0,1900.0
2023-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,7,166.25,1163.75
2023-11-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,8,42.75,342.0
2023-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,8,52.25,418.0
2023-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,8,23.75,190.0
2023-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,10,38.0,380.0
2023-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,12,142.5,1710.0
2023-11-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,8,788.5,6308.0
2023-11-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,4,90.25,361.0
2023-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,5,66.5,332.5
2023-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,5,104.5,522.5
2023-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,4,76.0,304.0
2023-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,1513.2
2023-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2
2023-11-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,4,33.95,135.8
2023-11-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,3,48.5,145.5
2023-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,114.68,1490.84
2023-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,132.49,1589.88
2023-11-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,83.86,167.72
2023-11-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.11,152.22
2023-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.98,69.96
2023-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.92,131.84
2023-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.18,142.36
2023-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,66.69,133.38
2023-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.27,816.54
2023-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.72,345.44
2023-11-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,43.89,87.78
2023-11-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.23,168.69
2023-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.15,75.45
2023-11-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.0,120.0
2023-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.12,592.48
2023-11-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,852.26,1704.52
2023-11-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.57,191.14
2023-11-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.22,138.44
2023-11-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.98,223.96
2023-11-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,1,81.25,81.25
2023-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.17,532.68
2023-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.39,20.39
2023-11-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.05,34.05
2023-11-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.43,51.43
2024-10-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,117.31,1876.96
2024-10-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,133.41,2001.15
2024-10-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.11,255.33
2024-10-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.11,222.33
2024-10-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.55,103.65
2024-10-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.85,191.55
2024-10-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.8,141.6
2024-10-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.96,131.92
2024-10-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,396.71,793.42
2024-10-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,176.19,352.38
2024-10-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.21,132.63
2024-10-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,55.96,167.88
2024-10-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.51,73.53
2024-10-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.5,118.5
2024-10-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.34,617.36
2024-10-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,854.22,2562.66
2024-10-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.32,184.64
2024-10-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,71.71,215.13
2024-10-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.72,225.44
2024-10-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.65,159.3
2024-10-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.63,801.78
2024-10-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.35,40.7
2024-10-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.05,34.05
2024-10-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,49.78,99.56
2024-10-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,20,114.81,2296.2
2024-10-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,136.59,2185.44
2024-10-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,87.43,349.72
2024-10-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,74.52,298.08
2024-10-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.2,102.6
2024-10-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,65.66,196.98
2024-10-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.63,211.89
2024-10-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.5,196.5
2024-10-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,409.31,1227.93
2024-10-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.44,358.88
2024-10-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.14,180.56
2024-10-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.06,224.24
2024-10-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.48,101.92
2024-10-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.97,119.91
2024-10-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,153.12,765.6
2024-10-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,835.22,3340.88
2024-10-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,95.1,285.3
2024-10-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,67.93,135.86
2024-10-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,109.46,328.38
2024-10-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,77.92,233.76
2024-10-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.63,1021.04
2024-10-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.21,40.42
2024-10-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.61,69.22
2024-10-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,51.08,102.16
2024-10-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,13,113.46,1474.98
2024-10-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,132.79,1859.06
2024-10-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,86.36,345.44
2024-10-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,77.01,154.02
2024-10-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.47,70.94
2024-10-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,63.79,127.58
2024-10-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.08,142.16
2024-10-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.5,131.0
2024-10-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,408.67,817.34
2024-10-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.14,342.28
2024-10-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,43.96,175.84
2024-10-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.61,222.44
2024-10-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,2,25.45,50.9
2024-10-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,41.05,123.15
2024-10-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,152.0,456.0
2024-10-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,809.74,2429.22
2024-10-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,96.83,193.66
2024-10-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.58,141.16
2024-10-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.61,223.22
2024-10-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,78.47,235.41
2024-10-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,133.76,936.32
2024-10-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.24,40.48
2024-10-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.28,68.56
2024-10-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.61,101.22
2024-10-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,116.14,1742.1
2024-10-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,133.24,1199.16
2024-10-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,84.73,169.46
2024-10-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.29,152.58
2024-10-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.81,69.62
2024-10-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.9,129.8
2024-10-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.1,213.3
2024-10-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.79,131.58
2024-10-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,397.34,794.68
2024-10-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,175.86,351.72
2024-10-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.56,136.68
2024-10-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.22,216.88
2024-10-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.49,73.47
2024-10-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.19,117.57
2024-10-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,151.72,606.88
2024-10-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,847.94,2543.82
2024-10-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.03,186.06
2024-10-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.28,136.56
2024-10-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,108.16,216.32
2024-10-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,79.27,158.54
2024-10-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,126.49,885.43
2024-10-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.55,41.1
2024-10-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.82,71.64
2024-10-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.74,49.74
2024-10-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,112.46,1574.44
2024-10-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,134.4,2016.0
2024-10-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,82.8,165.6
2024-10-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.89,221.67
2024-10-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.79,71.58
2024-10-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.15,132.3
2024-10-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.47,142.94
2024-10-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.7,127.4
2024-10-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,391.74,783.48
2024-10-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,175.99,351.98
2024-10-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.74,182.96
2024-10-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.23,216.92
2024-10-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.37,73.11
2024-10-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.0,120.0
2024-10-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,152.89,458.67
2024-10-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,828.72,3314.88
2024-10-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,93.38,186.76
2024-10-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.68,137.36
2024-10-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.53,225.06
2024-10-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,82.38,164.76
2024-10-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.59,914.13
2024-10-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.03,40.06
2024-10-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.42,68.84
2024-10-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.12,51.12
2024-10-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,14,113.44,1588.16
2024-10-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,135.78,1493.58
2024-10-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,83.87,251.61
2024-10-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,75.8,151.6
2024-10-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.5,69.0
2024-10-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,66.14,132.28
2024-10-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.56,214.68
2024-10-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.08,128.16
2024-10-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,405.79,811.58
2024-10-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,179.73,359.46
2024-10-30,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,45.03,135.09
2024-10-30,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.43,225.72
2024-10-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,24.46,73.38
2024-10-30,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.27,117.81
2024-10-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,148.03,592.12
2024-10-30,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,828.34,2485.02
2024-10-30,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.35,190.7
2024-10-30,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,68.11,136.22
2024-10-30,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,107.86,215.72
2024-10-30,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.77,157.54
2024-10-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,129.16,904.12
2024-10-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.47,20.47
2024-10-30,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,36.01,36.01
2024-10-30,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.55,101.1
2024-10-31,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,116.16,1858.56
2024-10-31,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,134.93,1889.02
2024-10-31,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.53,262.59
2024-10-31,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,74.54,149.08
2024-10-31,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.57,71.14
2024-10-31,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,65.77,131.54
2024-10-31,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,70.43,140.86
2024-10-31,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.98,197.94
