fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage
2025-11-21,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,83.11,103.87,99.61
2025-11-21,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,119.59,123.49,126.37
2025-11-21,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.6,,76.21,77.5,84.74
2025-11-21,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.48,,76.12,69.31,78.76
2025-11-21,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.51,,34.78,32.07,34.29
2025-11-21,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,66.14,,62.66,60.27,68.25
2025-11-21,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,71.1,,68.13,66.09,67.83
2025-11-21,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.73,,62.64,58.26,64.58
2025-11-21,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,381.57,361.0,333.2
2025-11-21,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,185.33,161.16,158.03
2025-11-21,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.34,,48.87,42.11,43.97
2025-11-21,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.68,,51.25,51.56,56.32
2025-11-21,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.81,,23.32,21.08,25.33
2025-11-21,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,43.43,37.67,40.82
2025-11-21,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,150.24,153.04,135.2
2025-11-21,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,803.53,820.04,818.46
2025-11-21,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,93.54,,96.51,88.79,95.05
2025-11-21,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.63,,68.52,60.08,68.99
2025-11-21,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.47,,103.19,98.13,109.41
2025-11-21,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.63,,84.95,70.57,81.83
2025-11-21,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,134.77,111.26,119.24
2025-11-21,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,17.82,19.18,18.9
2025-11-21,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.63,,37.9,29.49,34.86
2025-11-21,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.08,,47.62,43.41,50.43
2025-11-22,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,90.93,109.47,101.8
2025-11-22,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,116.57,116.86,126.41
2025-11-22,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.48,,96.07,78.89,83.71
2025-11-22,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.34,,68.39,67.17,77.75
2025-11-22,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.93,,35.94,30.49,35.57
2025-11-22,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.89,,65.74,58.51,63.21
2025-11-22,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.25,,64.94,65.45,66.04
2025-11-22,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.22,,69.68,58.11,62.97
2025-11-22,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,404.69,337.42,363.65
2025-11-22,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,174.49,151.8,173.62
2025-11-22,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.4,,46.24,41.58,43.59
2025-11-22,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.86,,54.31,50.57,54.64
2025-11-22,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.42,,28.28,22.95,24.96
2025-11-22,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,40.48,34.99,40.34
2025-11-22,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,147.57,143.4,143.87
2025-11-22,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,831.13,763.42,888.8
2025-11-22,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.17,,92.56,86.56,91.45
2025-11-22,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.28,,66.01,61.77,72.2
2025-11-22,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.83,,111.72,99.97,104.54
2025-11-22,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.68,,81.69,74.17,82.62
2025-11-22,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,127.99,106.57,113.44
2025-11-22,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.64,,19.71,18.51,20.26
2025-11-22,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.53,,36.17,32.92,34.58
2025-11-22,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.57,,51.67,49.0,48.37
2025-11-23,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,93.77,117.81,101.14
2025-11-23,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.18,107.98,136.76
2025-11-23,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.11,,84.75,74.35,88.23
2025-11-23,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,73.54,,71.65,67.78,79.34
2025-11-23,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.24,,31.88,33.45,35.31
2025-11-23,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.13,,63.22,60.38,66.92
2025-11-23,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.75,,62.52,67.51,70.16
2025-11-23,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.82,,66.3,57.83,63.28
2025-11-23,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,387.98,348.33,381.17
2025-11-23,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,187.52,156.95,163.81
2025-11-23,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.37,,45.14,40.23,46.12
2025-11-23,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.61,,54.78,48.23,51.58
2025-11-23,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.35,,24.96,22.68,25.84
2025-11-23,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,38.76,36.61,37.63
2025-11-23,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,145.6,164.85,147.08
2025-11-23,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,840.2,730.41,769.84
2025-11-23,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.94,,96.55,89.4,85.96
2025-11-23,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,71.1,,75.87,65.51,68.08
2025-11-23,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.92,,113.22,100.15,107.63
2025-11-23,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,78.86,,91.45,71.39,82.14
2025-11-23,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,132.29,114.34,131.37
2025-11-23,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.79,,18.42,18.52,21.51
2025-11-23,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.47,,34.81,31.96,35.55
2025-11-23,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.5,,48.1,48.33,53.72
2025-11-24,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,80.2,122.64,100.61
2025-11-24,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,116.88,108.61,114.06
2025-11-24,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,84.11,,88.32,75.36,89.01
2025-11-24,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,73.79,,61.48,65.83,73.73
2025-11-24,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.03,,33.36,32.15,36.9
2025-11-24,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.06,,67.49,58.68,67.33
2025-11-24,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.74,,69.66,65.92,69.54
2025-11-24,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.1,,70.13,62.97,63.5
2025-11-24,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,400.75,347.69,345.7
2025-11-24,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,171.67,152.64,184.47
2025-11-24,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.39,,45.85,40.33,46.78
2025-11-24,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.43,,51.92,46.77,53.67
2025-11-24,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.37,,24.44,23.2,25.54
2025-11-24,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,40.74,38.67,40.12
2025-11-24,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,140.56,138.95,136.34
2025-11-24,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,768.96,677.28,808.66
2025-11-24,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.57,,89.37,84.75,94.68
2025-11-24,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.7,,70.02,66.4,67.37
2025-11-24,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.94,,109.53,96.44,107.95
2025-11-24,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.99,,76.69,72.13,78.14
2025-11-24,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,131.59,118.17,136.08
2025-11-24,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.66,,18.64,18.34,20.01
2025-11-24,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.63,,36.51,32.63,35.61
2025-11-24,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.87,,47.67,44.84,46.37
2025-11-25,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,92.19,112.71,95.7
2025-11-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,131.62,114.54,124.42
2025-11-25,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.45,,87.57,83.61,81.35
2025-11-25,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,74.7,,69.48,72.21,77.9
2025-11-25,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.49,,38.65,33.99,34.55
2025-11-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.84,,63.3,57.99,58.95
2025-11-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.84,,68.7,63.67,70.4
2025-11-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,66.01,,63.24,60.4,67.62
2025-11-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,385.16,349.89,365.86
2025-11-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,178.11,151.01,170.17
2025-11-25,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.57,,47.84,41.46,48.44
2025-11-25,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.4,,50.98,50.64,53.54
2025-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.8,,24.6,22.17,25.48
2025-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.68,,45.49,38.8,40.66
2025-11-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,138.6,145.0,138.72
2025-11-25,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,769.63,802.34,727.91
2025-11-25,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.05,,93.47,90.76,92.11
2025-11-25,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.86,,70.62,64.54,71.4
2025-11-25,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,107.9,,108.69,105.5,111.96
2025-11-25,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.8,,80.31,71.64,79.67
2025-11-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,140.36,121.46,112.06
2025-11-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.75,,20.38,18.25,19.49
2025-11-25,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.37,,35.03,33.95,35.01
2025-11-25,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.04,,49.8,42.56,49.81
2025-11-26,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,85.94,112.14,94.15
2025-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,114.75,108.06,135.22
2025-11-26,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.44,,82.34,82.28,87.36
2025-11-26,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,73.64,,80.28,64.8,77.47
2025-11-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.49,,36.6,33.69,36.02
2025-11-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.48,,64.7,62.61,65.19
2025-11-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.37,,63.86,62.43,68.56
2025-11-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.13,,63.99,57.64,61.64
2025-11-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,402.82,368.78,381.1
2025-11-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,173.15,151.19,174.56
2025-11-26,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.05,,43.53,40.64,45.28
2025-11-26,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.37,,52.78,54.12,57.04
2025-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.85,,23.6,22.79,25.12
2025-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.6,,42.77,37.4,39.57
2025-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,133.92,155.9,136.38
2025-11-26,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,765.06,774.03,829.35
2025-11-26,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,93.73,,90.41,90.15,91.67
2025-11-26,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.92,,70.44,66.06,62.8
2025-11-26,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.31,,108.48,99.81,110.52
2025-11-26,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.28,,78.26,73.39,81.95
2025-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,130.73,120.94,117.79
2025-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.98,,20.44,17.65,20.6
2025-11-26,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.51,,35.81,31.46,32.16
2025-11-26,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.85,,47.88,46.0,49.1
2025-11-27,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,90.02,117.47,99.83
2025-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,121.46,107.29,130.07
2025-11-27,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.36,,77.88,77.76,81.12
2025-11-27,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.48,,74.53,67.87,74.56
2025-11-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.6,,36.76,30.05,33.34
2025-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.7,,63.92,61.07,64.63
2025-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.94,,70.08,64.56,68.25
2025-11-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,65.58,,62.01,57.55,64.97
2025-11-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,382.2,337.2,386.86
2025-11-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,176.94,144.38,157.37
2025-11-27,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,44.21,,43.61,40.47,44.39
2025-11-27,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.04,,53.82,49.6,54.96
2025-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.32,,24.81,23.39,26.3
2025-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,37.57,37.59,38.44
2025-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,146.53,140.65,149.84
2025-11-27,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,703.01,809.21,819.67
2025-11-27,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,95.07,,95.98,86.07,93.37
2025-11-27,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.49,,72.19,67.04,68.85
2025-11-27,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,111.71,,116.76,101.37,109.06
2025-11-27,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.41,,75.95,72.43,77.43
2025-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,132.48,110.75,127.03
2025-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.11,,19.04,18.53,21.1
2025-11-27,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.48,,36.88,30.84,33.64
2025-11-27,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.82,,46.36,46.89,49.29
2025-11-28,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,97.75,,84.62,116.68,98.96
2025-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,114.75,,116.78,108.83,120.26
2025-11-28,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,72.25,,85.09,74.81,80.79
2025-11-28,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,63.75,,72.75,70.15,69.0
2025-11-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,29.75,,34.09,28.7,33.22
2025-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,55.25,,63.61,54.73,65.17
2025-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,59.5,,62.22,63.05,72.47
2025-11-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,55.25,,59.01,57.47,65.84
2025-11-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,340.0,,379.53,306.81,334.33
2025-11-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,148.75,,184.16,151.84,163.84
2025-11-28,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,38.25,,41.51,39.19,44.6
2025-11-28,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,46.75,,48.87,50.5,58.27
2025-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,21.25,,20.72,22.12,23.86
2025-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,34.0,,38.05,37.47,39.13
2025-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,127.5,,138.2,148.52,130.33
2025-11-28,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,705.5,,727.16,732.98,747.2
2025-11-28,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,80.75,,91.25,82.14,91.87
2025-11-28,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,59.5,,68.47,65.31,70.94
2025-11-28,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,93.5,,109.73,90.48,107.01
2025-11-28,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,68.0,,75.25,71.42,77.76
2025-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,110.5,,131.75,100.71,127.03
2025-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,17.0,,19.95,17.57,19.84
2025-11-28,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,29.75,,35.28,31.76,32.19
2025-11-28,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,42.5,,49.65,42.64,48.59
2025-11-29,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,89.41,115.61,106.52
2025-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,129.59,119.82,112.9
2025-11-29,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.69,,80.89,79.81,80.57
2025-11-29,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,74.87,,77.25,68.55,75.56
2025-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,35.17,,37.28,30.11,34.8
2025-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,64.06,,66.3,61.76,66.76
2025-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,70.92,,72.59,64.36,72.11
2025-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.95,,68.91,59.99,68.2
2025-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,362.06,335.4,368.86
2025-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,187.85,149.64,172.02
2025-11-29,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.0,,47.43,43.69,45.67
2025-11-29,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.24,,56.67,51.32,54.47
2025-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.57,,23.47,22.8,25.47
2025-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.19,,39.04,35.22,40.17
2025-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,137.14,145.77,128.51
2025-11-29,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,744.12,700.42,770.41
2025-11-29,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.99,,98.75,87.66,91.73
2025-11-29,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,70.26,,66.15,65.61,67.27
2025-11-29,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,110.18,,103.49,102.27,111.7
2025-11-29,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,79.79,,78.69,74.73,79.44
2025-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,140.11,108.33,137.02
2025-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.78,,18.74,18.78,19.63
2025-11-29,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.1,,35.06,31.34,33.66
2025-11-29,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.37,,50.17,45.08,48.64
2025-11-30,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,89.5,115.22,96.99
2025-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,123.73,111.02,125.09
2025-11-30,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,86.08,,91.09,84.57,83.5
2025-11-30,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,76.22,,74.06,69.07,72.76
2025-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.94,,34.76,32.47,36.34
2025-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.75,,64.9,58.42,62.32
